date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,orderedunits,orderedrevenueamount
10-09-2024,B0CR4BGLK5,2024-09-10,,"4,436",8,20,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,0,0
15-09-2024,B0CR4C98FS,2024-09-15,,"7,695",8,24,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
02-09-2024,B0CR4C98FS,2024-09-02,,"7,594",8,23,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
09-09-2024,B0BNL11QD8,2024-09-09,,"9,000",8,10,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,0,0
06-09-2024,B0BNKYZD2Z,2024-09-06,,"6,510",8,9,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
14-09-2024,B0BNKZ88Z5,2024-09-14,,"4,165",8,10,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,0,0
23-08-2024,B0CR4C5WXS,2024-08-23,,929,8,23,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
15-08-2024,B0BNKYPVM6,2024-08-15,,"1,184",8,9,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, King",Swirl Egg Shell,Mattress Topper,King,2 Inch,0,0
15-09-2024,B0BNKYZD2Z,2024-09-15,,"9,154",8,11,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
29-08-2024,B0CR49BQRS,2024-08-29,,"2,340",8,17,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,0,0
06-09-2024,B0CR4C98FS,2024-09-06,,"8,529",8,27,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
26-08-2024,B0CR49BQRS,2024-08-26,,"1,879",8,23,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,0,0
15-09-2024,B0BNL5N28Z,2024-09-15,,"6,489",9,13,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,0,0
31-08-2024,B0CR4BGLK5,2024-08-31,,"4,299",9,22,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,0,0
04-09-2024,B0CR4C98FS,2024-09-04,,"10,045",9,32,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
23-08-2024,B0CR49BQRS,2024-08-23,,"2,740",9,25,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,0,0
28-08-2024,B0BNL5N28Z,2024-08-28,,"2,686",9,12,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,0,0
10-09-2024,B0BNL5BKMK,2024-09-10,,"1,168",9,4,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
20-08-2024,B0BNKZ5BR1,2024-08-20,,"1,266",9,11,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,3 Inch,0,0
27-08-2024,B0BNKZKGFG,2024-08-27,,"4,333",9,10,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,0,0
22-08-2024,B0BNL7TJRT,2024-08-22,,"2,048",9,11,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,0,0
08-09-2024,B0BNL5BKMK,2024-09-08,,"1,238",9,4,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
11-09-2024,B0BNL4CB4X,2024-09-11,,"5,156",9,11,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,0,0
27-08-2024,B0BNL5BKMK,2024-08-27,,"1,219",10,5,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
15-09-2024,B09KDYY3SB,2024-09-15,,"2,010",10,16,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,10 Inch,0,0
04-09-2024,B0BNKYZD2Z,2024-09-04,,"5,862",10,10,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
28-08-2024,B0BNL3RDG4,2024-08-28,,"2,508",10,17,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,0,0
28-08-2024,B0BNKZKGFG,2024-08-28,,"4,210",10,10,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,0,0
20-08-2024,B0CR4C5WXS,2024-08-20,,"1,547",10,29,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
25-08-2024,B0BNL7TJRT,2024-08-25,,"2,817",10,12,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,0,0
15-09-2024,B0BNL11QD8,2024-09-15,,"7,027",10,13,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,0,0
12-09-2024,B0CR4C98FS,2024-09-12,,"8,295",10,30,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
30-08-2024,B0CR4C98FS,2024-08-30,,"9,877",10,32,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
11-09-2024,B0BNL5BKMK,2024-09-11,,"1,173",10,5,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
06-09-2024,B0BNL5N28Z,2024-09-06,,"5,160",10,14,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,0,0
07-09-2024,B0BNL5N28Z,2024-09-07,,"6,473",10,13,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,0,0
08-09-2024,B0CR4C98FS,2024-09-08,,"6,703",10,31,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
12-09-2024,B0BNL5BKMK,2024-09-12,,876,11,5,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
20-08-2024,B0BNL7TJRT,2024-08-20,,"2,645",11,12,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,0,0
14-09-2024,B0BRCXCXCV,2024-09-14,,"13,822",11,25,0,0,0,0,"NapQueen Anula Green Tea 10'', Queen",Anula,Mattress,Queen,10 Inch,0,0
10-09-2024,B0BNL11QD8,2024-09-10,,"10,376",11,14,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,0,0
02-09-2024,B0CR4C5WXS,2024-09-02,,"1,400",11,32,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
05-09-2024,B0BNL4CB4X,2024-09-05,,"33,197",11,16,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,0,0
25-08-2024,B0BNKYPVM6,2024-08-25,,"1,798",11,12,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, King",Swirl Egg Shell,Mattress Topper,King,2 Inch,0,0
23-08-2024,B0CR4C98FS,2024-08-23,,"12,693",11,39,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
08-09-2024,B0BNL7TJRT,2024-09-08,,"2,652",11,16,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,0,0
19-08-2024,B0CR4C98FS,2024-08-19,,"12,942",12,35,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
28-08-2024,B0CR4C98FS,2024-08-28,,"7,843",12,38,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
01-09-2024,B0CR4C98FS,2024-09-01,,"8,343",12,38,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
01-09-2024,B0CY5KFQBD,2024-09-01,,"24,751",12,28,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,0,0
06-09-2024,B0CR4C5WXS,2024-09-06,,"1,827",12,30,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
13-09-2024,B0BNL4CB4X,2024-09-13,,"5,288",12,13,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,0,0
22-08-2024,B0CR49BQRS,2024-08-22,,"1,987",12,35,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,0,0
15-09-2024,B0BNL4CB4X,2024-09-15,,"6,043",12,15,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,0,0
11-09-2024,B0CR4BGLK5,2024-09-11,,"2,237",12,30,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,0,0
03-09-2024,B0CR4C98FS,2024-09-03,,"7,490",12,38,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
07-09-2024,B0BNL5BKMK,2024-09-07,,"1,283",12,5,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
08-09-2024,B0CR49BQRS,2024-09-08,,"1,698",12,26,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,0,0
30-08-2024,B0CR4BGLK5,2024-08-30,,"6,343",12,29,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,0,0
14-09-2024,B0BNKYZD2Z,2024-09-14,,"8,076",12,14,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
05-09-2024,B0BNL5BKMK,2024-09-05,,"1,803",13,5,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
21-08-2024,B0CR4C98FS,2024-08-21,,"10,815",13,47,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
02-09-2024,B0CR4BGLK5,2024-09-02,,"2,493",13,34,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,0,0
24-08-2024,B0CR49BQRS,2024-08-24,,"1,476",13,36,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,0,0
18-08-2024,B0CR4C98FS,2024-08-18,,"16,036",13,42,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
11-09-2024,B0BNKYZD2Z,2024-09-11,,"6,000",13,13,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
28-08-2024,B0CY5KFQBD,2024-08-28,,"13,666",13,32,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,0,0
03-09-2024,B0BNKYZD2Z,2024-09-03,,"6,238",13,11,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
07-09-2024,B0CR4C5WXS,2024-09-07,,"4,512",13,30,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
04-09-2024,B0BNL5BKMK,2024-09-04,,"2,201",15,7,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
14-09-2024,B0CR4C5WXS,2024-09-14,,801,15,36,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
28-08-2024,B0CR4BGLK5,2024-08-28,,"6,368",15,31,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,0,0
22-08-2024,B0CR4C98FS,2024-08-22,,"9,156",15,53,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
04-09-2024,B0CR4C5WXS,2024-09-04,,"1,402",15,37,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
25-08-2024,B0BNL5BKMK,2024-08-25,,"1,187",15,7,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
12-09-2024,B0BNKZ88Z5,2024-09-12,,"6,438",15,16,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,0,0
21-08-2024,B0CR4C5WXS,2024-08-21,,"1,384",15,38,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
23-08-2024,B0BNL5BKMK,2024-08-23,,"1,141",16,7,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
29-08-2024,B0CR4C5WXS,2024-08-29,,"1,065",16,42,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
21-08-2024,B0CY5KFQBD,2024-08-21,,"10,557",16,39,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,0,0
25-08-2024,B0BNKZKGFG,2024-08-25,,"7,737",16,18,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,0,0
26-08-2024,B0CR4C5WXS,2024-08-26,,"1,401",16,43,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
05-09-2024,B0CR4C5WXS,2024-09-05,,"2,191",16,37,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
27-08-2024,B0CR4C98FS,2024-08-27,,"8,844",16,41,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
31-08-2024,B0CR4C98FS,2024-08-31,,"7,377",16,43,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
05-09-2024,B0BNKYZD2Z,2024-09-05,,"9,440",16,15,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
02-09-2024,B0BNL5BKMK,2024-09-02,,"3,586",16,7,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
16-08-2024,B0CR4C5WXS,2024-08-16,,"2,021",16,40,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
30-08-2024,B0CY5KFQBD,2024-08-30,,"20,384",16,37,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,0,0
27-08-2024,B0BRCXDHBX,2024-08-27,,"4,074",14,39,0,0,0,0,"NapQueen Anula Green Tea 12'', Twin",Anula,Mattress,Twin,12 Inch,0,0
08-09-2024,B0BNL5N28Z,2024-09-08,,"8,384",14,18,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,0,0
16-08-2024,B0CY5KFQBD,2024-08-16,,"27,000",14,37,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,0,0
24-08-2024,B0BNL5BKMK,2024-08-24,,"1,206",14,6,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
05-09-2024,B0CR4C98FS,2024-09-05,,"7,149",14,44,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
17-08-2024,B0CR4C5WXS,2024-08-17,,"1,735",14,35,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
24-08-2024,B0CR4C98FS,2024-08-24,,"8,348",14,49,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
02-09-2024,B0BNL4CB4X,2024-09-02,,"7,512",14,17,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,0,0
15-09-2024,B0BRCXCXCV,2024-09-15,,"18,225",17,36,0,0,0,0,"NapQueen Anula Green Tea 10'', Queen",Anula,Mattress,Queen,10 Inch,0,0
14-09-2024,B09KDYY3SB,2024-09-14,,"1,443",17,26,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,10 Inch,0,0
25-08-2024,B0BNL3RDG4,2024-08-25,,"3,787",17,21,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,0,0
29-08-2024,B0BRCXDHBX,2024-08-29,,"1,487",17,43,0,0,0,0,"NapQueen Anula Green Tea 12'', Twin",Anula,Mattress,Twin,12 Inch,0,0
29-08-2024,B0CR4C98FS,2024-08-29,,"8,467",17,58,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
01-09-2024,B0BNL4CB4X,2024-09-01,,"9,773",17,20,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,0,0
29-08-2024,B0BNL5BKMK,2024-08-29,,"1,802",17,9,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
24-08-2024,B0CR4C5WXS,2024-08-24,,"1,244",19,53,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
15-08-2024,B0BNL11QD8,2024-08-15,,"5,917",19,25,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,0,0
18-08-2024,B0CR4C5WXS,2024-08-18,,"1,053",19,53,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
08-09-2024,B09KDYY3SB,2024-09-08,,"3,390",19,25,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,10 Inch,0,0
30-08-2024,B0BNL5BKMK,2024-08-30,,"2,270",19,9,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
11-09-2024,B0BNKZ88Z5,2024-09-11,,"12,367",19,20,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,0,0
08-09-2024,B0BNKYZD2Z,2024-09-08,,"11,802",19,21,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,0,0
31-08-2024,B0CY5KFQBD,2024-08-31,,"30,143",18,42,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,0,0
20-08-2024,B0CR4C98FS,2024-08-20,,"11,319",18,62,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,0,0
03-09-2024,B0BNL5BKMK,2024-09-03,,"2,491",20,8,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,0,0
18-08-2024,B09KDYY3SB,2024-08-18,,"1,715",20,29,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,10 Inch,0,0
31-08-2024,B0CR4C5WXS,2024-08-31,,"1,417",20,52,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,0,0
